ANIO,MES,PROVINCIA,DISTRITO,TIPO_DELITO,POBLACION,DENSIDAD_POB,LAG_1,LAG_3,PROMEDIO_MOVIL_3M,VAR_INTERANUAL,CANTIDAD_DELITOS,TASA_DELITOS_10K,NIVEL_RIESGO
2026,1,ASCOPE,SANTIAGO DE CAO,Estafa,20197,166.4,0,0,0.67,1,1,0.495,BAJO
2026,1,ASCOPE,SANTIAGO DE CAO,Extorsión,20197,166.4,1,1,1.0,-7,2,0.99,BAJO
2026,1,ASCOPE,SANTIAGO DE CAO,Hurto,20197,166.4,3,6,3.67,-5,2,0.99,BAJO
2026,1,ASCOPE,SANTIAGO DE CAO,Violencia contra la mujer e integrantes,20197,166.4,6,5,5.33,-7,4,1.98,MEDIO
2026,1,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Violencia contra la mujer e integrantes,21482,20.0,11,1,4.67,-4,6,2.793,MEDIO
2026,1,SANCHEZ CARRION,SARIN,Hurto,9636,28.4,0,0,0.0,0,1,1.038,BAJO
2026,1,SANCHEZ CARRION,SARTIMBAMBA,Violencia contra la mujer e integrantes,12407,31.4,1,0,0.33,1,1,0.806,BAJO
2026,1,TRUJILLO,SIMBAL,Hurto,4127,10.6,0,1,0.67,2,2,4.846,BAJO
2026,1,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,4127,10.6,0,3,1.67,0,1,2.423,BAJO
2026,1,OTUZCO,SINSICAP,Violencia contra la mujer e integrantes,8018,17.7,1,0,0.67,-1,1,1.247,BAJO
2026,1,PATAZ,TAYABAMBA,Estafa,14420,42.3,0,1,0.33,1,2,1.387,BAJO
2026,1,PATAZ,TAYABAMBA,Robo,14420,42.3,1,0,0.67,2,2,1.387,BAJO
2026,1,PATAZ,TAYABAMBA,Secuestro,14420,42.3,0,0,0.0,1,1,0.693,BAJO
2026,1,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,14420,42.3,13,7,8.67,6,10,6.935,MEDIO
2026,1,TRUJILLO,TRUJILLO,Estafa,329398,8368.9,73,76,77.33,-21,82,2.489,ALTO
2026,1,TRUJILLO,TRUJILLO,Extorsión,329398,8368.9,87,91,98.0,-26,92,2.793,ALTO
2026,1,TRUJILLO,TRUJILLO,Hurto,329398,8368.9,379,388,368.67,-24,373,11.324,ALTO
2026,1,TRUJILLO,TRUJILLO,Robo,329398,8368.9,75,80,82.67,-108,70,2.125,ALTO
2026,1,TRUJILLO,TRUJILLO,Secuestro,329398,8368.9,0,2,1.0,-2,1,0.03,BAJO
2026,1,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,329398,8368.9,176,196,175.33,18,221,6.709,ALTO
2026,1,BOLIVAR,UCHUMARCA,Estafa,2421,11.4,1,0,1.0,2,2,8.261,BAJO
2026,1,BOLIVAR,UCHUMARCA,Hurto,2421,11.4,2,0,1.0,0,1,4.131,BAJO
2026,1,TRUJILLO,VICTOR LARCO HERRERA,Estafa,78329,4346.8,3,6,4.0,2,5,0.638,MEDIO
2026,1,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,78329,4346.8,9,6,6.33,0,3,0.383,BAJO
2026,1,TRUJILLO,VICTOR LARCO HERRERA,Hurto,78329,4346.8,20,23,23.0,-10,6,0.766,MEDIO
2026,1,TRUJILLO,VICTOR LARCO HERRERA,Robo,78329,4346.8,5,4,5.33,-6,1,0.128,BAJO
2026,1,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,78329,4346.8,11,16,12.33,-13,8,1.021,MEDIO
2026,1,VIRU,VIRU,Estafa,88376,82.0,12,8,10.0,6,8,0.905,MEDIO
2026,1,VIRU,VIRU,Extorsión,88376,82.0,15,20,15.67,-3,15,1.697,MEDIO
2026,1,VIRU,VIRU,Hurto,88376,82.0,19,25,19.0,-4,16,1.81,ALTO
2026,1,VIRU,VIRU,Robo,88376,82.0,8,7,6.67,-15,8,0.905,MEDIO
2026,1,VIRU,VIRU,Violencia contra la mujer e integrantes,88376,82.0,34,38,37.33,-2,44,4.979,ALTO
2026,2,OTUZCO,AGALLPAMPA,Violencia contra la mujer e integrantes,9171,35.5,2,0,0.67,1,1,1.09,BAJO
2026,2,ASCOPE,ASCOPE,Extorsión,6499,22.3,6,0,3.0,3,5,7.693,MEDIO
2026,2,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,6499,22.3,2,1,1.0,-1,4,6.155,MEDIO
2026,2,SANTIAGO DE CHUCO,CACHICADAN,Estafa,7394,27.7,0,0,0.0,1,1,1.352,BAJO
2026,2,SANTIAGO DE CHUCO,CACHICADAN,Hurto,7394,27.7,0,0,0.33,2,2,2.705,BAJO
2026,2,JULCAN,CALAMARCA,Violencia contra la mujer e integrantes,4633,15.8,0,0,0.0,2,2,4.317,BAJO
2026,2,ASCOPE,CASA GRANDE,Extorsión,32079,52.1,7,17,12.33,1,9,2.806,MEDIO
2026,2,ASCOPE,CASA GRANDE,Hurto,32079,52.1,1,4,3.0,-2,2,0.623,BAJO
2026,2,ASCOPE,CASA GRANDE,Robo,32079,52.1,0,3,1.33,-6,1,0.312,BAJO
2026,2,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,32079,52.1,6,8,6.0,-8,11,3.429,MEDIO
2026,2,GRAN CHIMU,CASCAS,Estafa,13065,13.3,0,0,0.67,1,1,0.765,BAJO
2026,2,GRAN CHIMU,CASCAS,Hurto,13065,13.3,3,1,1.67,2,2,1.531,BAJO
2026,2,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,13065,13.3,12,8,9.0,0,5,3.827,MEDIO
2026,2,VIRU,CHAO,Estafa,52615,30.7,5,2,4.33,2,5,0.95,MEDIO
2026,2,VIRU,CHAO,Extorsión,52615,30.7,5,5,4.0,-9,4,0.76,MEDIO
2026,2,VIRU,CHAO,Hurto,52615,30.7,10,20,13.33,-1,13,2.471,MEDIO
2026,2,VIRU,CHAO,Robo,52615,30.7,6,7,8.0,-2,13,2.471,MEDIO
2026,2,VIRU,CHAO,Violencia contra la mujer e integrantes,52615,30.7,17,24,23.67,-23,11,2.091,MEDIO
2026,2,CHEPEN,CHEPEN,Estafa,53113,184.8,11,7,10.33,6,8,1.506,MEDIO
2026,2,CHEPEN,CHEPEN,Extorsión,53113,184.8,17,24,21.33,2,17,3.201,ALTO
2026,2,CHEPEN,CHEPEN,Hurto,53113,184.8,29,25,26.33,15,22,4.142,ALTO
2026,2,CHEPEN,CHEPEN,Robo,53113,184.8,8,7,6.33,0,11,2.071,MEDIO
2026,2,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,53113,184.8,28,16,23.33,15,37,6.966,ALTO
2026,2,ASCOPE,CHICAMA,Extorsión,17053,19.0,1,1,0.67,-8,2,1.173,BAJO
2026,2,ASCOPE,CHICAMA,Hurto,17053,19.0,5,2,3.0,1,1,0.586,BAJO
2026,2,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,17053,19.0,9,6,7.67,-4,5,2.932,MEDIO
2026,2,PATAZ,CHILLIA,Violencia contra la mujer e integrantes,13506,42.2,0,2,0.67,-1,1,0.74,BAJO
2026,2,ASCOPE,CHOCOPE,Estafa,9633,96.0,0,2,1.0,1,1,1.038,BAJO
2026,2,ASCOPE,CHOCOPE,Robo,9633,96.0,2,0,1.0,3,3,3.114,BAJO
2026,2,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,9633,96.0,0,0,0.67,-4,5,5.19,MEDIO
2026,2,SANCHEZ CARRION,COCHORCO,Violencia contra la mujer e integrantes,9360,36.0,0,0,0.0,1,1,1.068,BAJO
2026,2,SANCHEZ CARRION,CURGOS,Violencia contra la mujer e integrantes,8366,78.8,2,2,1.67,2,2,2.391,BAJO
2026,2,TRUJILLO,EL PORVENIR,Estafa,223633,6093.5,15,19,15.67,-5,12,0.537,MEDIO
2026,2,TRUJILLO,EL PORVENIR,Extorsión,223633,6093.5,10,25,15.67,-12,16,0.715,ALTO
2026,2,TRUJILLO,EL PORVENIR,Hurto,223633,6093.5,35,42,37.67,-9,29,1.297,ALTO
2026,2,TRUJILLO,EL PORVENIR,Robo,223633,6093.5,15,22,16.33,-12,9,0.402,MEDIO
2026,2,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,223633,6093.5,64,68,61.67,-59,26,1.163,ALTO
2026,2,TRUJILLO,FLORENCIA DE MORA,Estafa,36268,18225.1,4,10,6.67,-1,2,0.551,BAJO
2026,2,TRUJILLO,FLORENCIA DE MORA,Extorsión,36268,18225.1,4,8,6.0,-16,2,0.551,BAJO
2026,2,TRUJILLO,FLORENCIA DE MORA,Hurto,36268,18225.1,25,25,24.33,1,19,5.239,ALTO
2026,2,TRUJILLO,FLORENCIA DE MORA,Robo,36268,18225.1,3,10,7.0,5,6,1.654,MEDIO
2026,2,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,36268,18225.1,37,28,29.67,24,36,9.926,ALTO
2026,2,PACASMAYO,GUADALUPE,Estafa,48738,200.2,1,5,2.67,4,6,1.231,MEDIO
2026,2,PACASMAYO,GUADALUPE,Extorsión,48738,200.2,11,13,10.67,2,7,1.436,MEDIO
2026,2,PACASMAYO,GUADALUPE,Hurto,48738,200.2,12,8,13.67,-1,5,1.026,MEDIO
2026,2,PACASMAYO,GUADALUPE,Robo,48738,200.2,9,5,7.0,0,9,1.847,MEDIO
2026,2,PACASMAYO,GUADALUPE,Violencia contra la mujer e integrantes,48738,200.2,23,27,22.0,-7,19,3.898,ALTO
2026,2,VIRU,GUADALUPITO,Extorsión,7264,18.7,0,1,0.33,1,1,1.377,BAJO
2026,2,VIRU,GUADALUPITO,Hurto,7264,18.7,1,1,1.0,0,1,1.377,BAJO
2026,2,VIRU,GUADALUPITO,Robo,7264,18.7,4,3,4.0,2,5,6.883,MEDIO
2026,2,SANCHEZ CARRION,HUAMACHUCO,Estafa,73296,172.8,9,9,7.67,2,4,0.546,MEDIO
2026,2,SANCHEZ CARRION,HUAMACHUCO,Extorsión,73296,172.8,3,3,3.0,-1,2,0.273,BAJO
2026,2,SANCHEZ CARRION,HUAMACHUCO,Hurto,73296,172.8,4,5,4.67,-1,9,1.228,MEDIO
2026,2,SANCHEZ CARRION,HUAMACHUCO,Robo,73296,172.8,3,6,3.67,2,4,0.546,MEDIO
2026,2,SANCHEZ CARRION,HUAMACHUCO,Secuestro,73296,172.8,0,1,0.33,1,1,0.136,BAJO
2026,2,SANCHEZ CARRION,HUAMACHUCO,Violencia contra la mujer e integrantes,73296,172.8,33,38,35.67,26,35,4.775,ALTO
2026,2,TRUJILLO,HUANCHACO,Estafa,93234,279.2,4,3,4.67,0,2,0.215,BAJO
2026,2,TRUJILLO,HUANCHACO,Extorsión,93234,279.2,3,6,3.33,-21,1,0.107,BAJO
2026,2,TRUJILLO,HUANCHACO,Hurto,93234,279.2,20,26,28.33,-5,19,2.038,ALTO
2026,2,TRUJILLO,HUANCHACO,Robo,93234,279.2,8,6,7.33,-14,7,0.751,MEDIO
2026,2,TRUJILLO,HUANCHACO,Violencia contra la mujer e integrantes,93234,279.2,21,32,31.33,-20,13,1.394,MEDIO
2026,2,PACASMAYO,JEQUETEPEQUE,Violencia contra la mujer e integrantes,3952,79.2,1,4,2.0,0,2,5.061,BAJO
2026,2,JULCAN,JULCAN,Hurto,9895,47.5,0,1,0.67,1,1,1.011,BAJO
2026,2,JULCAN,JULCAN,Robo,9895,47.5,0,0,0.0,1,1,1.011,BAJO
2026,2,JULCAN,JULCAN,Violencia contra la mujer e integrantes,9895,47.5,5,4,3.33,0,2,2.021,BAJO
2026,2,TRUJILLO,LA ESPERANZA,Estafa,210649,11300.9,19,16,17.33,-1,18,0.855,ALTO
2026,2,TRUJILLO,LA ESPERANZA,Extorsión,210649,11300.9,34,32,34.33,-9,31,1.472,ALTO
2026,2,TRUJILLO,LA ESPERANZA,Hurto,210649,11300.9,49,51,51.33,-20,39,1.851,ALTO
2026,2,TRUJILLO,LA ESPERANZA,Robo,210649,11300.9,14,10,11.33,-11,7,0.332,MEDIO
2026,2,TRUJILLO,LA ESPERANZA,Violencia contra la mujer e integrantes,210649,11300.9,95,79,88.67,-1,77,3.655,ALTO
2026,2,TRUJILLO,LAREDO,Extorsión,40692,121.3,1,1,1.0,-16,1,0.246,BAJO
2026,2,TRUJILLO,LAREDO,Hurto,40692,121.3,6,14,11.0,-6,4,0.983,MEDIO
2026,2,TRUJILLO,LAREDO,Robo,40692,121.3,4,4,3.67,-4,3,0.737,BAJO
2026,2,TRUJILLO,LAREDO,Violencia contra la mujer e integrantes,40692,121.3,10,11,11.0,-23,3,0.737,BAJO
2026,2,OTUZCO,MACHE,Violencia contra la mujer e integrantes,2664,71.4,0,0,0.0,1,1,3.754,BAJO
2026,2,ASCOPE,MAGDALENA DE CAO,Robo,3380,20.3,1,0,0.67,0,1,2.959,BAJO
2026,2,TRUJILLO,MOCHE,Estafa,42804,1695.2,5,5,5.0,-3,1,0.234,BAJO
2026,2,TRUJILLO,MOCHE,Extorsión,42804,1695.2,5,3,4.67,-6,2,0.467,BAJO
2026,2,TRUJILLO,MOCHE,Hurto,42804,1695.2,22,35,27.67,3,25,5.841,ALTO
2026,2,TRUJILLO,MOCHE,Robo,42804,1695.2,8,17,9.33,-7,8,1.869,MEDIO
2026,2,TRUJILLO,MOCHE,Violencia contra la mujer e integrantes,42804,1695.2,19,20,21.0,-31,9,2.103,MEDIO
2026,2,OTUZCO,OTUZCO,Estafa,25590,57.6,1,0,0.67,0,1,0.391,BAJO
2026,2,OTUZCO,OTUZCO,Extorsión,25590,57.6,1,7,4.67,3,4,1.563,MEDIO
2026,2,OTUZCO,OTUZCO,Robo,25590,57.6,0,1,0.67,0,1,0.391,BAJO
2026,2,OTUZCO,OTUZCO,Violencia contra la mujer e integrantes,25590,57.6,6,9,7.0,1,3,1.172,BAJO
2026,2,CHEPEN,PACANGA,Estafa,27033,46.3,3,2,3.0,0,1,0.37,BAJO
2026,2,CHEPEN,PACANGA,Extorsión,27033,46.3,4,13,7.67,-5,3,1.11,BAJO
2026,2,CHEPEN,PACANGA,Hurto,27033,46.3,4,6,5.0,-4,2,0.74,BAJO
2026,2,CHEPEN,PACANGA,Robo,27033,46.3,9,5,5.33,0,3,1.11,BAJO
2026,2,PACASMAYO,PACASMAYO,Estafa,31334,1016.0,3,3,2.0,2,4,1.277,MEDIO
2026,2,PACASMAYO,PACASMAYO,Extorsión,31334,1016.0,8,12,9.67,-7,6,1.915,MEDIO
2026,2,PACASMAYO,PACASMAYO,Hurto,31334,1016.0,12,11,13.33,2,13,4.149,MEDIO
2026,2,PACASMAYO,PACASMAYO,Violencia contra la mujer e integrantes,31334,1016.0,25,25,25.0,-4,22,7.021,ALTO
2026,2,ASCOPE,PAIJAN,Extorsión,28483,179.4,5,5,5.0,-12,3,1.053,BAJO
2026,2,ASCOPE,PAIJAN,Hurto,28483,179.4,9,4,5.67,9,10,3.511,MEDIO
2026,2,ASCOPE,PAIJAN,Robo,28483,179.4,2,5,3.0,4,7,2.458,MEDIO
2026,2,ASCOPE,PAIJAN,Violencia contra la mujer e integrantes,28483,179.4,9,6,7.0,10,14,4.915,MEDIO
2026,2,PATAZ,PARCOY,Violencia contra la mujer e integrantes,25563,84.1,1,7,3.33,-3,1,0.391,BAJO
2026,2,PATAZ,PATAZ,Extorsión,9560,21.1,1,1,1.67,3,4,4.184,MEDIO
2026,2,PATAZ,PATAZ,Hurto,9560,21.1,7,0,4.0,4,5,5.23,MEDIO
2026,2,PATAZ,PATAZ,Violencia contra la mujer e integrantes,9560,21.1,1,3,2.0,1,1,1.046,BAJO
2026,2,TRUJILLO,POROTO,Robo,2972,10.8,0,0,0.0,1,1,3.365,BAJO
2026,2,CHEPEN,PUEBLO NUEVO,Extorsión,15702,58.1,0,4,2.33,-6,1,0.637,BAJO
2026,2,CHEPEN,PUEBLO NUEVO,Hurto,15702,58.1,4,2,2.33,2,3,1.911,BAJO
2026,2,CHEPEN,PUEBLO NUEVO,Robo,15702,58.1,5,4,4.0,-2,3,1.911,BAJO
2026,2,CHEPEN,PUEBLO NUEVO,Violencia contra la mujer e integrantes,15702,58.1,6,2,5.0,3,9,5.732,MEDIO
2026,2,SANTIAGO DE CHUCO,QUIRUVILCA,Estafa,10381,18.9,0,0,0.0,1,1,0.963,BAJO
2026,2,SANTIAGO DE CHUCO,QUIRUVILCA,Violencia contra la mujer e integrantes,10381,18.9,3,7,5.0,0,2,1.927,BAJO
2026,2,ASCOPE,RAZURI,Extorsión,9906,32.7,0,0,0.33,3,4,4.038,MEDIO
2026,2,ASCOPE,RAZURI,Hurto,9906,32.7,4,2,2.33,2,3,3.028,BAJO
2026,2,TRUJILLO,SALAVERRY,Estafa,21666,55.5,4,1,2.0,1,2,0.923,BAJO
2026,2,TRUJILLO,SALAVERRY,Extorsión,21666,55.5,0,1,0.67,4,4,1.846,MEDIO
2026,2,TRUJILLO,SALAVERRY,Hurto,21666,55.5,10,6,8.33,0,8,3.692,MEDIO
2026,2,TRUJILLO,SALAVERRY,Robo,21666,55.5,4,0,1.33,0,1,0.462,BAJO
2026,2,TRUJILLO,SALAVERRY,Violencia contra la mujer e integrantes,21666,55.5,11,7,8.67,7,20,9.231,ALTO
2026,2,OTUZCO,SALPO,Violencia contra la mujer e integrantes,5611,29.1,0,2,1.0,1,1,1.782,BAJO
2026,2,PACASMAYO,SAN JOSE,Violencia contra la mujer e integrantes,13111,73.5,2,4,3.33,-2,3,2.288,BAJO
2026,2,PACASMAYO,SAN PEDRO DE LLOC,Estafa,17277,24.7,2,6,3.33,2,3,1.736,BAJO
2026,2,PACASMAYO,SAN PEDRO DE LLOC,Hurto,17277,24.7,6,12,7.0,-7,6,3.473,MEDIO
2026,2,PACASMAYO,SAN PEDRO DE LLOC,Secuestro,17277,24.7,0,0,0.0,2,2,1.158,BAJO
2026,2,PACASMAYO,SAN PEDRO DE LLOC,Violencia contra la mujer e integrantes,17277,24.7,15,12,12.0,5,12,6.946,MEDIO
2026,2,ASCOPE,SANTIAGO DE CAO,Extorsión,20197,166.4,2,1,1.33,-11,1,0.495,BAJO
2026,2,ASCOPE,SANTIAGO DE CAO,Robo,20197,166.4,0,3,1.67,2,2,0.99,BAJO
2026,2,ASCOPE,SANTIAGO DE CAO,Violencia contra la mujer e integrantes,20197,166.4,4,5,5.0,-5,6,2.971,MEDIO
2026,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Extorsión,21482,20.0,0,1,0.67,-1,1,0.466,BAJO
2026,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Hurto,21482,20.0,0,4,1.67,1,2,0.931,BAJO
2026,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Robo,21482,20.0,0,0,0.0,1,1,0.466,BAJO
2026,2,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Violencia contra la mujer e integrantes,21482,20.0,6,2,6.33,0,3,1.397,BAJO
2026,2,SANCHEZ CARRION,SARTIMBAMBA,Hurto,12407,31.4,0,0,0.0,2,2,1.612,BAJO
2026,2,TRUJILLO,SIMBAL,Hurto,4127,10.6,2,1,1.0,1,2,4.846,BAJO
2026,2,TRUJILLO,SIMBAL,Robo,4127,10.6,0,0,0.0,1,1,2.423,BAJO
2026,2,TRUJILLO,SIMBAL,Violencia contra la mujer e integrantes,4127,10.6,1,2,1.0,1,2,4.846,BAJO
2026,2,OTUZCO,SINSICAP,Hurto,8018,17.7,0,0,0.33,1,1,1.247,BAJO
2026,2,PATAZ,TAURIJA,Violencia contra la mujer e integrantes,2744,13.8,0,0,0.0,1,1,3.644,BAJO
2026,2,PATAZ,TAYABAMBA,Estafa,14420,42.3,2,0,0.67,0,1,0.693,BAJO
2026,2,PATAZ,TAYABAMBA,Extorsión,14420,42.3,0,0,0.33,1,1,0.693,BAJO
2026,2,PATAZ,TAYABAMBA,Hurto,14420,42.3,0,3,2.0,-2,1,0.693,BAJO
2026,2,PATAZ,TAYABAMBA,Violencia contra la mujer e integrantes,14420,42.3,10,6,9.67,0,4,2.774,MEDIO
2026,2,TRUJILLO,TRUJILLO,Estafa,329398,8368.9,82,83,79.33,-8,76,2.307,ALTO
2026,2,TRUJILLO,TRUJILLO,Extorsión,329398,8368.9,92,116,98.33,-20,86,2.611,ALTO
2026,2,TRUJILLO,TRUJILLO,Hurto,329398,8368.9,373,339,363.67,-26,357,10.838,ALTO
2026,2,TRUJILLO,TRUJILLO,Robo,329398,8368.9,70,93,79.33,-86,63,1.913,ALTO
2026,2,TRUJILLO,TRUJILLO,Secuestro,329398,8368.9,1,1,0.67,-1,1,0.03,BAJO
2026,2,TRUJILLO,TRUJILLO,Violencia contra la mujer e integrantes,329398,8368.9,221,154,183.67,27,238,7.225,ALTO
2026,2,TRUJILLO,VICTOR LARCO HERRERA,Estafa,78329,4346.8,5,3,3.67,2,5,0.638,MEDIO
2026,2,TRUJILLO,VICTOR LARCO HERRERA,Extorsión,78329,4346.8,3,4,5.33,-3,2,0.255,BAJO
2026,2,TRUJILLO,VICTOR LARCO HERRERA,Hurto,78329,4346.8,6,26,17.33,-4,15,1.915,MEDIO
2026,2,TRUJILLO,VICTOR LARCO HERRERA,Robo,78329,4346.8,1,7,4.33,4,9,1.149,MEDIO
2026,2,TRUJILLO,VICTOR LARCO HERRERA,Violencia contra la mujer e integrantes,78329,4346.8,8,10,9.67,-13,19,2.426,ALTO
2026,2,VIRU,VIRU,Estafa,88376,82.0,8,10,10.0,0,5,0.566,MEDIO
2026,2,VIRU,VIRU,Extorsión,88376,82.0,15,12,14.0,4,18,2.037,ALTO
2026,2,VIRU,VIRU,Hurto,88376,82.0,16,13,16.0,17,22,2.489,ALTO
2026,2,VIRU,VIRU,Robo,88376,82.0,8,5,7.0,-13,10,1.132,MEDIO
2026,2,VIRU,VIRU,Violencia contra la mujer e integrantes,88376,82.0,44,40,39.33,-2,34,3.847,ALTO
2026,3,OTUZCO,AGALLPAMPA,Hurto,9171,35.5,0,1,0.33,1,1,1.09,BAJO
2026,3,OTUZCO,AGALLPAMPA,Violencia contra la mujer e integrantes,9171,35.5,1,0,1.0,1,1,1.09,BAJO
2026,3,SANTIAGO DE CHUCO,ANGASMARCA,Hurto,7345,48.0,0,0,0.33,1,1,1.361,BAJO
2026,3,ASCOPE,ASCOPE,Estafa,6499,22.3,0,1,0.67,0,1,1.539,BAJO
2026,3,ASCOPE,ASCOPE,Extorsión,6499,22.3,5,3,4.67,-1,3,4.616,BAJO
2026,3,ASCOPE,ASCOPE,Hurto,6499,22.3,0,0,0.33,0,1,1.539,BAJO
2026,3,ASCOPE,ASCOPE,Violencia contra la mujer e integrantes,6499,22.3,4,0,2.0,6,8,12.31,MEDIO
2026,3,BOLIVAR,BAMBAMARCA,Violencia contra la mujer e integrantes,3232,7.7,0,0,0.0,1,1,3.094,BAJO
2026,3,SANTIAGO DE CHUCO,CACHICADAN,Violencia contra la mujer e integrantes,7394,27.7,0,0,0.0,1,1,1.352,BAJO
2026,3,ASCOPE,CASA GRANDE,Extorsión,32079,52.1,9,13,9.67,0,10,3.117,MEDIO
2026,3,ASCOPE,CASA GRANDE,Hurto,32079,52.1,2,4,2.33,-7,1,0.312,BAJO
2026,3,ASCOPE,CASA GRANDE,Robo,32079,52.1,1,1,0.67,-2,1,0.312,BAJO
2026,3,ASCOPE,CASA GRANDE,Violencia contra la mujer e integrantes,32079,52.1,11,4,7.0,-5,6,1.87,MEDIO
2026,3,GRAN CHIMU,CASCAS,Extorsión,13065,13.3,0,2,0.67,-1,1,0.765,BAJO
2026,3,GRAN CHIMU,CASCAS,Hurto,13065,13.3,2,1,2.0,4,4,3.062,MEDIO
2026,3,GRAN CHIMU,CASCAS,Violencia contra la mujer e integrantes,13065,13.3,5,7,8.0,-2,5,3.827,MEDIO
2026,3,VIRU,CHAO,Estafa,52615,30.7,5,6,5.33,-1,3,0.57,BAJO
2026,3,VIRU,CHAO,Extorsión,52615,30.7,4,2,3.67,-8,5,0.95,MEDIO
2026,3,VIRU,CHAO,Hurto,52615,30.7,13,10,11.0,-7,7,1.33,MEDIO
2026,3,VIRU,CHAO,Robo,52615,30.7,13,11,10.0,-12,4,0.76,MEDIO
2026,3,VIRU,CHAO,Violencia contra la mujer e integrantes,52615,30.7,11,30,19.33,4,17,3.231,ALTO
2026,3,CHEPEN,CHEPEN,Estafa,53113,184.8,8,13,10.67,1,9,1.695,MEDIO
2026,3,CHEPEN,CHEPEN,Extorsión,53113,184.8,17,23,19.0,6,24,4.519,ALTO
2026,3,CHEPEN,CHEPEN,Hurto,53113,184.8,22,25,25.33,11,21,3.954,ALTO
2026,3,CHEPEN,CHEPEN,Robo,53113,184.8,11,4,7.67,-8,7,1.318,MEDIO
2026,3,CHEPEN,CHEPEN,Violencia contra la mujer e integrantes,53113,184.8,37,26,30.33,15,47,8.849,ALTO
2026,3,ASCOPE,CHICAMA,Extorsión,17053,19.0,2,0,1.0,-5,2,1.173,BAJO
2026,3,ASCOPE,CHICAMA,Hurto,17053,19.0,1,2,2.67,1,2,1.173,BAJO
2026,3,ASCOPE,CHICAMA,Violencia contra la mujer e integrantes,17053,19.0,5,8,7.33,-9,5,2.932,MEDIO
2026,3,ASCOPE,CHOCOPE,Estafa,9633,96.0,1,1,0.67,1,1,1.038,BAJO
2026,3,ASCOPE,CHOCOPE,Extorsión,9633,96.0,0,1,0.33,-1,3,3.114,BAJO
2026,3,ASCOPE,CHOCOPE,Hurto,9633,96.0,0,0,0.33,0,2,2.076,BAJO
2026,3,ASCOPE,CHOCOPE,Robo,9633,96.0,3,1,2.0,-1,1,1.038,BAJO
2026,3,ASCOPE,CHOCOPE,Violencia contra la mujer e integrantes,9633,96.0,5,2,2.33,0,3,3.114,BAJO
2026,3,GRAN CHIMU,COMPIN,Hurto,2043,8.3,0,1,0.33,1,1,4.895,BAJO
2026,3,SANCHEZ CARRION,CURGOS,Hurto,8366,78.8,0,0,0.33,1,1,1.195,BAJO
2026,3,SANCHEZ CARRION,CURGOS,Violencia contra la mujer e integrantes,8366,78.8,2,1,1.67,2,2,2.391,BAJO
2026,3,TRUJILLO,EL PORVENIR,Estafa,223633,6093.5,12,13,13.33,1,15,0.671,MEDIO
2026,3,TRUJILLO,EL PORVENIR,Extorsión,223633,6093.5,16,12,12.67,-26,22,0.984,ALTO
2026,3,TRUJILLO,EL PORVENIR,Hurto,223633,6093.5,29,36,33.33,-7,34,1.52,ALTO
2026,3,TRUJILLO,EL PORVENIR,Robo,223633,6093.5,9,12,12.0,-22,11,0.492,MEDIO
2026,3,TRUJILLO,EL PORVENIR,Secuestro,223633,6093.5,0,0,0.0,1,1,0.045,BAJO
2026,3,TRUJILLO,EL PORVENIR,Violencia contra la mujer e integrantes,223633,6093.5,26,53,47.67,-9,60,2.683,ALTO
2026,3,TRUJILLO,FLORENCIA DE MORA,Estafa,36268,18225.1,2,6,4.0,1,3,0.827,BAJO
2026,3,TRUJILLO,FLORENCIA DE MORA,Extorsión,36268,18225.1,2,6,4.0,-5,4,1.103,MEDIO
2026,3,TRUJILLO,FLORENCIA DE MORA,Hurto,36268,18225.1,19,23,22.33,5,26,7.169,ALTO
2026,3,TRUJILLO,FLORENCIA DE MORA,Robo,36268,18225.1,6,8,5.67,-3,3,0.827,BAJO
2026,3,TRUJILLO,FLORENCIA DE MORA,Violencia contra la mujer e integrantes,36268,18225.1,36,24,32.33,3,37,10.202,ALTO
2026,3,PACASMAYO,GUADALUPE,Estafa,48738,200.2,6,2,3.0,0,2,0.41,BAJO
2026,3,PACASMAYO,GUADALUPE,Extorsión,48738,200.2,7,8,8.67,-9,8,1.641,MEDIO
2026,3,PACASMAYO,GUADALUPE,Hurto,48738,200.2,5,21,12.67,4,15,3.078,MEDIO
